text,stars,date
We love this place because we adopted our dog here   but tonight was a living hell   It was chuck e cheese without the order and parental control   Kids pounding on the ping pong table over and over with paddles  No parents   Kids running and screaming all over   No parents  Absolutely ridiculous ,4,2016-08-27
If you re looking for a place to try out new local beers  this is it  They have a lot of great local brews that you can try out before you buy    For the price  you are much better off buying a pitcher which comes with right around     glasses of beer    I am a repeat customer here  I don t have any complaints about this place  really  I enjoy coming here with friends for lunch or even evening drinks  The atmosphere is amazing  They have a great outside area with bags and other games that are very fun to play after you ve got a couple of drinks in you  Makes for a good time with friends   The Brisket Mac is absolutely my favorite thing on this menu  It is a very big bowl of Mac and cheese with perfectly cooked brisket mixed into it    The Guacamole is definitely interesting as they add pumpkin seeds to it  adding a nutty flavor  It s not bad  but over priced for sure    Price is the only thing OHSO could work on in my opinion  Their appetizers could come down in cost  and would make me a regular here  All other dishes are decently priced  but still on the higher end    Servers always have an upbeat attitude and make you feel welcome here  They check on you as often as they should making sure all drinks are topped off when they need to be ,4,2017-02-13
The food and drinks are great  but every time I ve been on the patio other people s dogs and children have wandering up to my table  almost knocked my things over  interrupted my conversations  and created non stop distractions  I get the neighborhood vibe but some people who aren t aware of what s going on around them ruin it for me each time ,3,2017-10-31
I love this place soo much because it has so many different selections of beer and a lot of places to sit  It is very packed sometimes but you can get a table in about    minutes so I don t mind  There is also a lot of places for kids to play around at  There is a grass patch for dogs to play and for kids to play too ,5,2018-11-06
Decided to try OHSO today  My brother in law said the burgers were good so I ordered the AZ Burger which is what our server recommended    SERVICE     stars Though it was busy we got sat right away   After    minutes of waiting for our food  we flagged our server to have her check on the status  The delay was  you husband s chicken salad   It shouldn t take that long to coolness burger and make a salad   FOOD     stars My burger was so dry and my fries were stale   They were also room temperature instead of being hot  Again we flagged our server and she was kind enough to place a new order  Second round was MUCH better because I ordered it medium   Tip  Servers make sure to ask how customers want their burgers cooked   The flavor was quite lacking  Also the second burger only took about      mins  which shoyld have beem the fistt time  They need to season with salt and pepper  My husband s salad was decent but nothing spectacular   Glad we finally tried it but will stick with Hopdoddy s or Zin Burger if I ever want a burger ,3,2016-11-05
Average at best  Food is mediocre  service is horrible most of the time  but great beer selection and love the variety or their own beer  local beer and national beer  Their own vodka is good as well  Was given a taste of their newer whiskey but didn t care for it  as it had a strong peach flavor  Hard to determine who your server is because there is no meaningful communication and if you go at the wrong time you will get passed from one server to another several times so recommend sitting at the bar  For food the dishes I did like were the pretzels and cheese dip  the salmon BLT and the Mac Del Mar ,3,2018-03-07
I specifically asked for the vegan menu   and was told they didn t have one  I knew they did but I just said ok that s fine I ll be able to figure something out    minutes later they came back with the vegan menu they were unaware they had  I ordered the Kale and pear salad off the VEGAN menu  It came out and had cheese all over it    I was on a second date and didn t want to make a deal of it so I didn t say anything and ate a little around it  Plus I didn t want to waste any food by having them remake it  Please train your servers on different dietary needs  I also was brought some spicy salad dressing instead of the citrus one ,2,2018-04-06
excellent food and service  It has great energy and the outdoor seating and bar are excellent  Also this place is dog friendly ,5,2017-02-08
The manager contacted me and explained that this restaurant has a tipping pool and that was the reason why so many people attended to our table  My suggestion is that they inform guests of this prior to ordering to avoid misunderstandings like ours  Also they said they now have the brewery up and running so there should be more local beers available  We might come back for the beer but that s about it ,3,2016-02-16
Sunday night at   and there is a    minute wait for a table yet we notice many in the bar and outside but we ride it out and get drinks at the bar  Only two bartenders for a    person bar and service is slow  In fact  I m watching my bartender talk to her friends for   minutes before she comes over after she we first told me to hold on so she could finish her personal conversation   I wanted to pay for my drinks but she was too busy talking with her friends to come over  I had to call her over  again  and she again told me to hold on while she finished her personal conversation    We went to join our friends playing foosball on the patio and waited about    minutes for our table  Once seated we ordered the steak and cheese fries which were a cool combination of fries and mini steak cubes with a spicy sauce which were pretty tasty   Unfortunately  the service dried up after that  Our entrees     of us  took another    minutes and the Italian farmhouse salad was lacking everything but the salad greens  No prosciutto  couscous and quinoa to be found  The manager  after   minutes of searching for any staff  finally  came by to replace it  Not once did our waitress come by because we found out    minutes later she had been cut and not stopped by to let us know    Worst customer service I ve seen in quite a while and this restaurant needs to have a complete lesson in customer service if they  expect to survive in this location  The tacos were good but it was the same steak cubes in the steak and fries   NOT RECOMMENDED UNTIL THEY RE STAFF LOCATION ,2,2015-03-23
Excellent beer choices and quality food The service is outstanding  and everyone is very friendly and professional   This is a go to place ,5,2015-10-25
One of the coolest places  Dog friendly and they have a huge patio for your fur babies  I go here for that    the fact they have different types of vodka and the beer is AMAZING  So different than your basic bud light  Spice it up and try OHSO ,5,2017-10-12
Oh man    super impressed by the atmosphere and chill environment with dogs everywhere  The worst part of our experience as a group was we asked a food runner blonde short hair  glasses  curvy girl  and I m describing you because you weren t professional enough to come back for me to get your name  well we asked her to  when you have a second do you mind taking a picture  her response was rude and her huffing and puffing attitude was dished right back to her  She said well um can I get this stuff out of my hands first rolling her eyes annoyed  I m sorry I don t care who you are if you work in the service industry and your GOOD at it which your not  there was plenty of other ways to say no or yes or I m busy  Your RUDE  And the food was basically microwaved my chicken sandwich tasted like the chicken sandwiches from my school lunch in  th grade ,1,2017-10-23
This is a great place to meet with friends and family   Dog friendly too   Sunday Brunch is great   Sunday evening is even better,5,2016-10-17
Warning    this place does NOT have Sunday Ticket  It seems a little ridiculous that a bar with     Tvs is only able to play one or two games on Sunday s  However it is a great atmosphere and location  Also  we ve had a couple occasions where the staff was a little unapproachable  We did have one experience where the server was fantastic though  I guess it just needs a little fine tuning  I am an F B Manager in the area myself so I know that it can be difficult to perfect these small details on a newer location ,2,2015-10-04
Food is always good and the Boom  Dynamite I P A  has too be my favorite beer right now  Service is always great too ,5,2017-04-30
Oh so underwhelming  service and cold food on a late Sunday afternoon  Yes it s great you can bring the kiddos and pups  a big plus for me but not much else wowed us  We didn t see the same server twice and had to wait about    minutes just to get a drink order in  It was not busy and there were a lot of employees hanging out by the bar  I don t care if we have to wait a little bit but one beer came then we waited for a really long time for mine  It was kind of warm out  so a cold beer or even water was needed  I don t get the whole aioli spin either  it s just spiced up mayo  The appetizer I wanted was way overpriced and I just wasn t impressed with the menu varieties at all  The only thing I would ever go for would be the patio atmosphere  which is in full supply all over town  Wiping down either of the menu would have been nice  never noticed that anywhere else before but they were just SUPER dirty here ,2,2016-05-11
My Son and Daughter in Law took me out for my birthday dinner here  I was very surprised and pleased with the atmosphere  the great food and beverages My husband and I had the short ribs with mashed potatoes  it was to die for the   the beef ribs were marinated in beer and other good stuff  the demi glace was rich and creamy  the mash was creamy with brussel sprouts yum  We will definitely go back for this dish and the specialty hamburgers  A must place to eat ,4,2017-08-03
Love OHSO for everything from Father s Day brunch  to bringing kids and dogs for more fun dining experience  soccer end of season get together  etc   huge menu  great service  super fun experience   Food is good  and they even have a separate vegan vegetarian menu with some great options if you are trying to eat more plant based   Highly recommend ,5,2017-07-30
This place is truly disgusting  And I do not say so lightly  The problem is not the mediocre food  it s the fact that dogs frequent this joint  Not only will you find dog hairs on your chair  table  plate and glasses   but the staff that brings the food to your table routinely pets dogs before and after the food makes it to your table   How can they not realize how inappropriate that is  The same hands that just pet a saliva drooling dog that spent the last hour mopping the dirty restaurant floor  is holding your plate  Nasty nasty nasty ,1,2017-03-26
We love this spot so much that we are up here two to three times every week    We stop by on our way home after work for happy hour  come on the weekends for their brunch  and they do great live music outside on Sunday afternoons   The beer selection is outstanding  the food is quite good  the servers are very personable and a real differentiator as well      It s a fantastic place to sit outside  I just wish they had the outside bar area open during the day as well during the week     Inside is great for watching sports      They are dog and kid friendly  sometimes a little too kid friendly    seriously  as a fellow parent  don t ruin it for the rest of us by letting your children run around like crazy    which is what happens when they are totally unsupervised    But yes  if you re actually spending time with your kids  there are some great outdoor games to enjoy as well   And as a final note  they are very supportive of the local community as well ,5,2017-01-03
Yo  This place was really cool  Warmers for outside sitting and great brews  Took my wife on a date and cannot wait to come back with friends for the games  BTW the food was fantastic as well ,4,2016-12-28
Great place to eat   drink  Really nice staff   very hard working  Bring your kids   dogs along to this brewery  Such a fun ambiance   location  We found this place by default while shopping nearby  I ordered the Chicken   waffles  Amazing  so flavorful  We enjoyed their crafted beer  I had an IPA after my Mimosa  Sunday brunch must haves  ,5,2019-02-05
Love this place  Atmosphere is awesome  superb craft beers  BOOM DYNAMITE is d li shous  Had to take a growler home  AZ burger was also fantastic  Looking for reward to our next trip here ,5,2019-04-14
One of the best places in Phx  Fun and trendy inside  relaxed with a bar and games outside  Lots of dogs  good food  plenty of drinks to choose from  Awesome ,5,2016-03-10
Love  This  Place   What a cool hang out  I haven t yet made it inside  the patio is the place to be  Great beer   Great deals on beer     for the little pitcher  It s only two glasses Brent says   That s a lie    if there s a drop  Plenty to share   The food is amazing  Looks great  tastes even better ,5,2016-12-20
Great food for sure  Only two stars because everyone brings their pets to have dinner   If I wanted to eat around that many dogs I would go to the dog pound    Sad that there are so many codependent people in this world ,2,2018-04-07
This is our favorite Friday night happy hour destination   It is in our  hood so we often see folks we know there  We enjoy it because we can bring our kids and they like it as much as we do   Great patio seating   Great beer selection  Cocktails are tasty   Before      pm you can get a glass of wine or specialty cocktail for      Favorites are the AZ burger  Ensalada del Sol  Brisket Mac   Cheese   Great local place   Highly recommended ,4,2016-05-09
The white chocolate beer is amazing  I could drink gallons of it  The crab dip is also very good   ,4,2015-08-03
I came here last weekend when I was in Arizona for the weekend and I was surprisingly happy with the atmosphere and quality of food  I ordered the chicken and waffles crossing my fingers hoping it was half decent to the place I normally go to in California  To my surprise  it definitely scored much higher than my expectations  The maple bacon was nicely paired with the waffles and crispy chicken  I would have given this place   stars if the service was better  Definitely a must try if you re in the area ,4,2018-06-03
I m coming back  This place is the coolest  We chose to sit outside under the shaded patio and cool misters  very casual setting  They have ping pong tables corn hole tables and dog friendly  pets are allowed  Our server was friendly and knowledgeable of menu and suggestions for us  I ordered the brisket sandwich with fries and washed it down with a Blueberry milkshake IPA beer  The sandwich was delicious and the beer was even better  Service was good and so was the food  I will be making this my go to place for great food and great beer ,5,2018-05-03
First time to OHSO and I loved it   We came for brunch and they have the best deal where each brunch entree comes with a      mimosa or beer  so good   I had the breakfast bowl with added green Chile pork  wow  Everything in the bowl was delish  potatoes  eggs  guac  tons of cheese  and a good serving of the pork  I definitely recommend this it was so tasty and a large portion    My husband got the chicken and waffles and was excited that it came with bacon  The chicken was slightly spicy and the waffles were fluffy and sweet    Also  there were a ton of dogs and that was probably my favorite part  Get there early to avoid a wait ,5,2019-05-24
Went with a group of co workers  Environment was good  plenty of room to accommodate a large group  There was a great selection of beer  Overall good was ok  service was nice but a little slow ,3,2016-08-23
Went here with our puppy for some lunch today   Very nice dog friendly place   They give the pups a treat and water   Food is good   Not a huge menu for brunch lunch   I kinda like that   Makes for an easier decision   Perfect weather for patio seating   Good drink selection and penny mimosa with breakfast  ,5,2019-10-19
I have to say OHSO opened at the perfect location to create the perfect neighborhood hangout   The whole setup is perfect for the area where families can walk  yes  you read that right  there are actually lots of families who live in the neighborhood that either walk or bike to OHSO   Anytime you can get Arizonians to forgo their cars and either walk or bike to your dig  you know you are doing something right   Notice the multiple uses of the adjective  perfect   this pretty much sums up OHSO   Any time  any day of the week I can walk into OHSO and bump into someone I know  whether it s my neighbor  families from school  families from activities  people from places I frequent  they are there  drinking  eating   socializing   The best part about OHSO in all of their locations is their atmosphere   It s continually warm and inviting regardless of the weather outside or what else is going on in your life   You walk into OHSO and you feel better     On top of that  besides the huge selection of beer and good food  they have games like ping pong and corn holes outside that are both kid and adult friendly   Did I mention they welcome dogs too   It s the perfect place for people to gather and socialize   I love going there     stars from me   OHSO  ohsobrewery,5,2015-11-05
First of all I d like to point out that this brewery is Dog Friendly    As an avid dog lover this is great to see all the dogs running around on the patio  They also have a designated  dog play  area  This visit was extremely enhanced by the help of our server Sam who is absolutely phenomenal   He took all of our needs into consideration and provided us with the perfect dining experience  He has an exceptional knowledge of all they have to offer and was sure to accommodate all our needs considering we came in just before the end of brunch  This included providing us with the new menu that would be introduced    min later so we could order from either  You must try this place out  Along with exceptional food  Pretzel and Poblano Cheese shout out  you have a long list of drinks to try  You would be doing yourself a favor in checking this place out  Ask for Sam for the perfect experience   ,5,2018-05-13
I love that it s dog friendly   They give your dog a water bowl  It was summer and there s huge fans and monsters outside  It was very nice  Great beer selection  Menu is so unique and delicious  Had guacamole and chips  as my meal I had the brisket and Mac my friend had the grilled cheese with avocado  So good,5,2019-08-20
Love the atmosphere   food and cocktails    The service is below standard  Inconsistent wait service  No one really knows who goes with what tables  Long wait for ordering however food came out in   min         not all at once though     party ate in two shifts  Noisy but fun and if you are a dog lover it s a must just be patient ,4,2019-11-25
This place is the best  Great food  Even better beer  The Fruity Pebbles French toast is crazy awesome wow  But the beer is absolutely the best   Great service  Really good atmosphere  I ve been here at least five times  And every time is better  Highest marks  Recommended to all ,5,2019-06-08
I attended a company party at this location and I have to say the staff was amazing the food was great and the entire area outside was spectacular they had plenty of seating at this location which also included  the bar area   booths   standing tables and other types of table seating as well   In the outdoor area they had ping pong tables   corn hole boards  and some maze challenge boards  just an overall great hangout spot    and if you have a dog they have free dog  biscuits and a separate fake grass area for you and your pet  I will definitely be stopping by here again to try some of there great food and service ,5,2019-12-12
Dog friendly patio  Friendly servers  Food is awesome  Had the pretzel board with sausage  Must try  Kale salad is very large   Must must must try the jalape o polenta  So delicious   Del Mar Mac and cheese has shrimp and is a must try too  The seafood taste is not overwhelming  Some Mac and cheeses don t have balance  It is not the same for this one   I mainly love it because it is so dog friendly and very open   I will definitely be a frequent patron at this location ,5,2019-02-03
Always a great place no matter if you re looking for a meal with some friends or just a happy hour pitcher to ease the mid week blues ,5,2019-08-19
I love this place  But let me explain why I can t give them five stars    The scenery here is great  I love the indoor outdoor vibe  The staff is super friendly and the happy hour is a great deal  However  the beer is always WARM  If the pitchers and glasses were chilled then I would be happy to give this place five stars  I ve been to   OHSO s so far and each time I leave in tears  crying into pitchers of warm beer ,3,2018-04-13
I love ohso  Their brunch never disappoints me  Love how the place is dog friendly  Stumble on this place after hiking with a group of friends and we had a pup with us  Outside is where you can have your furry friends  On the weekends they got good deals on drinks for brunch ,4,2019-07-08
Great place for happy hour      drinks    and     food specials  The outdoor patio is real cute  I was not a big fan of their pretzel and dip appetizer because the pretzel was dry but the dip was good  For drinks  If you like jalape os the cue the lime is delicious and refreshing  If your a cucumber lover try the summertime or the mule with cucumber vodka ,4,2019-04-27
This place is wonderful  Both of my dogs are so welcome every time we go  We ve only been able to get to brunch due to schedules but the food is absolutely lovely and the staff acknowledges the pups as well as the humans  With their own personalized water bowl the pups are happy observing the lovely outdoor patio ,4,2019-04-11
This is my favorite brunch place  The patio bar is the best  Zach is such a great bartender  I ve been in there when I m sad and he always had a joke for me   He is very attentive  He has ninja skills  He can tell when my drink is almost empty and it is refilled before I even get a chance to ask for another  The salmon avocado toast is off the hook    The fact that I can bring my dog and my bike is just amazing ,5,2019-12-06
Love this place  I bring my dog here and he is always happy puggie  He gets treats and attention by the staff all the time ,5,2019-01-13
Great brunch menu and value with the beer mimosa included in the price  Outside of brunch  good beer and food  Highly recommend the happy hour pretzel and beer cheese  Love the atmosphere with dogs everywhere,5,2019-07-14
It s one of my local favorites  Get the Orange Blossom brew with your breakfast and take the pooches  Love brunch and the funky hippster vibe   its not annoying but a refreshing ambiance    Imagine  if you will  a happy convergence of humanity of all generations watching sports  watching dogs and watching each other with a pleasant buzz and a full belly    Food is surprisingly good by the way  Stay far away from the Paradise Valley location  I don t want it to get too busy ,5,2019-07-21
UPDATE  The food is considerably better than it used to be   The waitstaff is cheerful  and I love all the dogs  We like to sit at the bar on Sunday and sip amazing Mimosas  I m glad I never stopped going to this OHSO  they just keep getting better ,4,2019-01-31
Amazingly fun dog park outside  with alcohol and games  need I say more      The food was excellent  I had the portobello burger with sweet potato fries  But goodness  it s like a big party with the dogs  and as a result  everyone is super friendly  It s beautiful weather in AZ right now  late November   but I can imagine it would get pretty hot in other months  Even still  this is place is     and I will be back     We need more dog friendly joints in AZ  and this one is a blast ,5,2015-11-22
This is one of our weekly hangouts  I don t have anything but amazing to report about this and all of the OHSO s  The food  service  atmosphere  and prices are great  Love the variety of beer and it s always fun to be handed a new menu to try the new taps ad you are sitting enjoying your meal  This is our go to place after hiking or to meet for weekend brunches as we always have our fur babies with us and they highly accommodate them as well   ,5,2017-12-07
Too many kids to enjoy the time with grownup friends  Service was nonchalant and not friendly  I will say that the Brisket Mac was excellent ,1,2015-04-01
I wish OHSO would stop expanding  It was so nice when it was just the arcadia location that was unique and tucked away  I ve now been into   of their locations and this was probably my least favorite  The atmosphere is nice  and the menu seems essentially the same as the others  For some reason it seemed like they only had about    beers to offer  If I remember correctly the original has like     and you can do samples  flights  ect  Maybe I didn t look hard enough  but I didn t see it   The wontons I ordered were extremely fishy and the sauce was way too sweet  I wasn t impressed  even for it only being     I decided to skip the main entree and go for sorbet  which was delicious  The only other issue I had was it sprinkled a little bit and we wanted to stay on the patio but a staff member  not our server  came out and practically demanded that we go inside  About    later we were stuck inside watching people get sat at our table and enjoying the beautiful weather   Some pros  big patio  plenty of parking  corn hole friendly staff  It was also only    for a pitcher of local beer on happy hour  Gotta love that  I probably wont be back to this location but I do love the original ,3,2015-05-06
Much better atmosphere than the other OHSO  The patio is huge and covered which is great for summer months  But just like the other location  the food is terrible  I ve tried a few things on the menu  none of which I would order again    drinks and an entree will run you      just say no to food here ,3,2016-06-15
Although I wish this location was closer to home  it s definitely worth the drive or bike ride to come here  Brunch specials are great  the food is great  the beer is great   there s nothing to complain about  The ambiance of this location is my favorite because you walk right into the outdoor seating which is great for groups with pets and or kids  The indoor seating is a little bit more intimate  but still very open and welcoming  My in laws fell in love with the chicken and waffles the first time they visited and dream of it each time they plan a trip back to Phoenix ,5,2018-01-25
First time here while on vacation from New York  Loved it   They have misters everywhere so you re not dying in the heat  They also have corn hole and ping pong  Great atmosphere and a great hang out spot to grab a drink  Definitely recommend ,5,2018-07-02
Hubby friends   I all enjoy drinking and socializing here We started at the OSHO in Scottsdale  thats a great brunch     We ve also hit the centrally located OSHO They all have great food  The PORK wings      craft beer Each place has a slightly different vibe  and that s OK   This location in PV is great for outdoor seating  games and dogs  ,5,2016-11-02
Great beer but service is meh and the fact that we were essentially booted out of our table    servers approached to advise the table was reserved at       minutes prior is a bit over the top  Will take business elsewhere ,2,2017-07-08
This is a regular place for us to go  especially when there s friends family in town  We ve been going to OHSO since they had the original location just open up in Arcadia  so when they opened the huuuuge PV location  we were psyched  You can t go wrong with anything on their menu  but we usually go for burgers  pink  and fries  They have a TON of local state brews  so if you re coming from out of town you can try a bunch of them all in one place  They also make their own vodka and gin if that tickles your fancy  Oh  and they re DOG FRIENDLY  We take our Sheltie there as often as we can  and if we don t bring him  we bring him a homemade beer spent grain   peanut butter dog treat to make up for it  BRUNCH deals can t be beat here either   they have entree and a beer or mimosa for only        Only one bad thing to say  though  DO NOT go on a Sunday evening   they have the same dang cover band playing the same dang covers so we usually go to Arcadia or Scottsdale to avoid ,4,2018-08-29
We thoroughly enjoyed the food  drinks  and bartender here  The whiskey and beer list is phenomenal  The cocktails are okay  The blue crab dip is amazing ,4,2016-02-15
Amazing kale and pear salad  I added blackened salmon and the whole meal was on point  Aaron our server is a cool dude with great service  Thanks guys ,5,2016-04-17
New favorite in our neighborhood  Always great food  awesome selection of beer and cocktails  The staff here is also really wonderful and you can tell they like what they do  Perfect place for casual friendly happy hour ,5,2018-08-28
My friend and I almost missed this place and went to paradise bakery  Thank goodness  we stopped in for the     beer and brunch before our baby shower destination  We shared the Avocado toast   the Monte cristo both were huge portions and delicious  In addition  after a couple of their house brews we were set  Great atmosphere  dog friendly and bean bag toss to add to the fun  We ll be back,4,2017-01-07
Great food  Love the dog friendly patio  Activities to keep the kids busy  Great place to take a large group  Really  the only bummer about this place is the wait during peak times  Other than that  we love it ,5,2018-09-15
I am a first timer from out of town  visiting family  We were in the mood for burgers and decided to stop by because it is close to home  We had a great experience with great  friendly staff  We were greeted at the door and was told we would be seated right away  The waitress was kind and attentive  The food was amazing and just as we imagined  we had the BBQ Burger and the Green Chili Burger  They have a cute patio area with heaters and games  but we decided to sit inside  I would definitely recommend to stop by if you need a quick bite or if you re ready to stay and watch the game ,5,2018-12-15
Bring your four legged furry friend  dog  and your family  all ages   This place accomodates everyone  We sat on the patio furniture couches on the outside patio  There were outside heaters next to each table to keep you warm in the winter  but I recommend wearing layers because if you aren t up and moving around  you are likely to be cold   The good news is that there are lots of opportunities to get up and move around  There are several ping pong tables  cornhole games and a giant Labyrinth board game  It s metal instead of wood and on a raised platform that can be tilted to keep the ball moving though the maze without falling through a hole  The games are free  First come  first served   If you are coming during the summer  the outdoor patio is shaded from the sun and water misters spray water to keep you cool     If you prefer the comforts of regulated temperature  you can grab a seat at a pub table or booth inside  Despite how big this place is  there will most likely be a line at the door waiting to claim a place   Your pooch will enjoy the two large troughs of water on the patio  The trough water is refreshed by a fountain of water pouring out of decorative  beer taps     The service was phenomenal  We had a party of about    people show up     came for dinner and reserved   sets of facing couches  The wait staff regularly checked on us to bring food  refill drinks and clear the table   This  home away from home  serves elevated comfort food  I was told the brisket mac n cheese is  the thing  to order  Despite this recommendation from friends who dine here regularly  I ordered a grilled cheese with gouda and proscuito and grilled asparagus spears sprinkled with parmesen   It was fantastic finger food  The margarita with Chambord  rasberry liquor  on the bottom was both delightful to look at and drink   I thoroughly enjoyed meeting a group of friends and their families here for a relaxing evening of socializing  food drink  and fun  I ll definitely be back ,4,2015-12-31
Great food and drinks as well as a fun family friendly atmosphere  Went with a group of friends on a Sunday afternoon and really enjoyed it  Plan to go back with the wife and kids in the near future ,4,2016-05-04
This OHSO location offers a great weekend brunch deal with selected items including a beer or mimosa   There is a large amount of outdoor seating as well as a good amount of indoor seating depending on your preference or if you are bringing your canine friend s    The staff are all very nice and friendly and provide excellent service along with great recommendations depending on your meal choices   Just because they have a special menu with what you might consider cheap eats  don t think they will skimp on the portions because they do not   So far everything sampled on the menu has been delicious and quite filling   Drink wise  they offer a large selection of house beers as well as local guest brews on tap and bottled varieties from out of the area   So if you are looking for some place to have a nice breakfast or brunch with your friends  including the four legged furry kind   I highly suggest OHSO in Scottsdale   If you have rug rats  they also offer some play areas on the patio for them as well ,5,2016-06-12
GREAT atmosphere      Very busy  they only take reservations for    or more but it s a great environment to wait for your table  excellent food  I had the kale chicken salad  Excellent     The burgers looked amazing and fries were crisp  Great place for happy hour  brunch  din   I ll def go back    ,5,2015-05-13
Love this one out of all the   locations the best  Although  each one is unique and has special qualities  I do love what they ve done with this place  It s a perfect combination of everything a brewery should be ,5,2015-07-09
What s not to like about OHSO  Great beer  great food and a fun atmosphere  Even better  They have a solid vegan menu that features a delicious burger   the Arcadia Veggie Burger  I ve never had another patty like it   it s somewhat thin  which I prefer  and very  meaty   It may be mushroom based  and I hate mushrooms  but I don t see mushroom pieces  or taste them  in it so I just pretend it isn t  The bun is delicious   slightly sweet  and it s served with guac  pico and lettuce  It also comes with some of the best fries in town  If you are vegan  stress to the server that you don t want the OHSO sauce  I ve had it served twice with the non vegan sauce due to kitchen error  It s a large burger so it s enough to share  maybe while splitting the delicious kale pear salad as well    On the non vegan side  my most recent dining companion had the Mac Del Mar and loved it  Other friends have enjoyed the burgers   The restaurant also offers a variety of gluten free options  so it s a great place for anyone that has specific dietary needs  It s very family friendly  The outdoor seating is great for when the weather isn t unbearable in Phoenix  but can get too warm in the summer  Inside cooler  but can get very loud  It s not the place for intimate conversations   In addition   I ve rarely had bad service here  only once  years ago   The servers are very knowledgeable about the menu  and are attentive without being intrusive  I did have one sit down and chat with me about vegan food while I was waiting for a friend  which was fun  He also made sure the happy hour appetizer I ordered  Thai peanut hummus  was fully vegan ,5,2018-03-30
I love the atmosphere and it s my dogs favorite place to hang out but the food and beer are just a B ,4,2016-10-11
Been here twice so far  Atmosphere is fine  a bit urban inside  big dog park on the patio  My biggest con for a place is not enough air conditioning which I thought existed here because their front door is open at all times to the patio   I tend to get hot easy   The food is good   at least the one dish I ve tried  Brisket Mac and Cheese   Dish is unique  tasty and big portion  Only downside is it is so rich  eating more than half is impossible   Biggest con of this place is their service   Some of the poorest service I ve had in a while and the main reason I did not give a higher rating  The first time I went  our young    something server was the PITS  Did not really greet us  lackluster personality  We had to insist on giving our food order  my friend had to ask   times for her speciality beer before it arrived some    minutes after we were seated   We were there   hours for dinner because he was slow or absent for long stretches of time  Never asked us how the food was  Forgot my last coke  Didn t ask me if I wanted to order dessert even though my friend ordered  Just an incompetent server overall and this ruined the experience for sure     nd visit the server was a bit better  but the bar was set so low it wasn t hard to beat   nd visit though the hostess was a joke  Sour face  seemed socially awkward  and she s a hostess     very petite girl wearing an inappropriate tank top with a bit of a gut hanging out  Not impressed   I noticed on my  nd visit  which was a lunch visit so not as crowded in the restaurant  that the employees of this place just move at a snails pace  and no one looks even remotely happy to be there   Weird as the patrons seem pretty chill     So if you love dogs  decent food and don t mind bad service   this is your place ,3,2015-10-30
I flippin  love this place  The first visit was in June and we played corn hole while downing tasty brews   The following visits have been for dinner s      The staff is knowledgeable  food tremendous  cocktails creative  and vibe amazing   I ll be back soon ,5,2015-07-22
I come here at least once a week during the week for the great happy hour and amazing atmosphere  It s a great place to bring the kiddos and the dogs  I m never let down by excellent customer service  Everyone is extremely nice and happy  Food and drinks have never been a let down ,5,2015-12-01
I loved this place  Nice staff  great food  I had the AZ burger and it was incredible ,5,2018-11-24
Loved the food  The ladies restroom needs some maintenance  Pricing could use some fixing and the servers could be friendlier ,3,2017-05-21
This is a great place for drinks and games  The ambience is fun and unique with many dogs on the patio The food left a lot to be desired though  All of the   entrees ordered in my group were bland  mushy  and seemed to be sitting for a while ,2,2016-05-27
You know what I hate  Cold fries  These fries were PIPING HOT  The AZ Burger    Delicious  Our server   fantastic  We ll be back ,5,2017-07-22
As a frequent patron of this establishment  tonight  you get   star  If I could give you negative stars  I would   Came in tonight  around  pm  pretty slow so one would think service would be great  Just not so   In all the times we ve been in this was by far the worst ever  I m giving you this review for your poor service  The beer is good and the food is good  Service   terrible  Management   terrible   We waited longer than normal to order  again  remember it was slow  I thought maybe they were actually making the pitcher of beer we ordered  Ordered food  took    min to get and it was wrong  Promised it would be out  quickly   scary when it s chicken  Took forever again so we had to get it to go  It s now       and I finally got to eat     The manager  took a pitcher of beer off our tab  Are you kidding me  You have people that are clearly annoyed and have waited now   hour for food and you give them a free pitcher of beer  If we weren t so hungry we d have left and not gotten the food at all   Not one to ask for anything free but I know for a fact it wouldn t have been much for them not just say  hey  we messed up  we value you as a customer  tonight s on us   OHSO  know who your regulars are and do something about your service and management  We love your beer but won t be eating there for awhile   How many apologies does it take from a server for management to make it right and maybe  just maybe  address your patrons that just had a bad experience   You failed us  so disappointing ,1,2018-12-15
Although it s a Sunday and busy I m very disappointed this location doesn t have the NFL package    they only get the local games you can get on your own T    which go a sports bar is surprising   I m here only because I didn t want to cook breakfast     which they now have a     or     option    which both are a pretty good deal  The problem with the breakfast is the scrambled eggs     so I m thinking it s basic quality and not actually eggs    another problem is the toast comes out untoasted on one side and not buttered at all    good luck trying to get butter  The bacon and mimosas are good  The problem with service is that when I arrived there was one gal working the whole bar    not sure if others were on a break or what     then    minutes later a guy shows up walking around cleaning dishes    and he actually took a few drink orders    now there are two gal s doing the bar     I m confused as to who gets my tip now    so it s obvious n I think gonna be      I would say if your looking to try beers and hang out with only appetizers and light eating afair then this would be perfect ,2,2015-11-22
OHSO has a few locations  and the Paradise Valley location is my favorite  It is much more open and cool during the summer  than the north Scottsdale location  and I have had more consistent and friendly service at PV than the Arcadia location  I tend to order the same thing each time  the Az burger  Go  Try  Now  Yum   I also recommend trying some of the OHSO beers  I ve been pleasantly surprised by many of them  but I really love their morning brew  Go have fun  drink some beer  and play some bags    It s always fun ,5,2016-10-04
